Nro Factura,valor_capital,fecha_abono,fecha_factura,demora_pago,habito_pago
144557,35112120,29/12/2022,14/10/2020,806,0.0
144558,17556060,20/12/2021,14/10/2020,432,0.0
144559,35112120,06/11/2020,14/10/2020,23,1.0
144560,38184431,20/12/2021,14/10/2020,432,0.0
144561,63640718,19/10/2020,14/10/2020,5,1.0
144562,208917114,30/11/2020,14/10/2020,47,0.5
144563,63640718,25/08/2021,14/10/2020,315,0.0
144564,30547544,20/11/2020,14/10/2020,37,0.5
144565,38184431,25/01/2021,14/10/2020,103,0.0
144566,52668180,20/12/2021,14/10/2020,432,0.0
144567,156687836,30/11/2020,14/10/2020,47,0.0
144568,35112120,19/10/2020,14/10/2020,5,1.0
144569,35112120,20/12/2021,14/10/2020,432,0.0
144570,52668180,09/02/2021,14/10/2020,118,0.0
144571,35112120,19/10/2020,14/10/2020,5,1.0
144572,35112120,19/10/2020,14/10/2020,5,1.0
144573,335533747,28/10/2020,14/10/2020,14,1.0
144574,375416551,30/11/2020,14/10/2020,47,0.5
144575,5181988,23/10/2020,14/10/2020,9,1.0
144576,56076518,28/12/2020,14/10/2020,75,0.0
144577,31853832,09/12/2020,14/10/2020,56,0.0
144578,99285703,30/11/2020,14/10/2020,47,0.5
144579,12728144,23/10/2020,14/10/2020,9,1.0
144580,12728144,23/10/2020,14/10/2020,9,1.0
144581,63640718,23/12/2020,14/10/2020,70,0.0
144582,17556060,22/12/2020,14/10/2020,69,0.5
144583,104458557,30/11/2020,14/10/2020,47,0.5
144584,17556060,23/10/2020,14/10/2020,9,1.0
144585,35112120,28/10/2020,14/10/2020,14,1.0
144586,17556060,28/10/2020,14/10/2020,14,1.0
144587,26408095,24/12/2024,14/10/2020,1532,0.0
144588,35112120,23/10/2020,14/10/2020,9,1.0
144589,35112120,23/10/2020,14/10/2020,9,1.0
144590,38184431,05/11/2020,14/10/2020,22,1.0
144591,57452206,20/10/2020,14/10/2020,6,1.0
144592,15668784,20/10/2020,14/10/2020,6,1.0
144593,31337567,30/10/2020,14/10/2020,16,1.0
144594,12728144,09/12/2020,14/10/2020,56,0.0
144595,12728143,09/12/2020,14/10/2020,56,0.0
144596,43525458,12/11/2020,14/10/2020,29,1.0
144597,14885345,06/11/2020,14/10/2020,23,1.0
144598,207580044,31/05/2021,14/10/2020,229,0.0
144599,4073884,20/10/2020,14/10/2020,6,1.0
144600,15668784,16/10/2020,14/10/2020,2,1.0
144601,20338008,30/11/2020,14/10/2020,47,0.0
144602,17556060,30/11/2020,14/10/2020,47,0.5
144603,63640718,19/10/2020,14/10/2020,5,1.0
144604,166660,30/10/2020,14/10/2020,16,1.0
144605,52668180,30/10/2020,14/10/2020,16,1.0
144606,35112120,12/11/2020,14/10/2020,29,1.0
144607,35112120,12/11/2020,14/10/2020,29,1.0
144608,35112120,12/11/2020,14/10/2020,29,1.0
144609,35112120,12/11/2020,14/10/2020,29,1.0
144610,208917114,30/11/2020,14/10/2020,47,0.5
144611,27154094,22/02/2021,14/10/2020,131,0.0
144612,65960312,18/12/2020,14/10/2020,65,0.0
144613,50912574,30/11/2020,14/10/2020,47,0.5
144614,50912574,30/11/2020,14/10/2020,47,0.5
144615,50912574,30/10/2020,14/10/2020,16,1.0
144616,31306844,19/10/2020,14/10/2020,5,1.0
144617,3133757,16/10/2020,14/10/2020,2,1.0
144618,38184431,30/10/2020,14/10/2020,16,1.0
144619,238238328,20/10/2020,14/10/2020,6,1.0
144620,594761523,20/10/2020,14/10/2020,6,1.0
144621,80490326,20/10/2020,14/10/2020,6,1.0
144622,35112120,26/02/2021,14/10/2020,135,0.0
144623,3941832,20/12/2021,14/10/2020,432,0.0
144624,7616603576,19/10/2020,14/10/2020,5,1.0
144625,156687836,09/12/2020,14/10/2020,56,0.3333333333333333
144626,17556060,19/10/2020,14/10/2020,5,1.0
144627,156687836,09/12/2020,14/10/2020,56,0.0
144628,80328693,30/11/2020,14/10/2020,47,0.3333333333333333
144629,63640718,30/10/2020,14/10/2020,16,1.0
144630,1723566,20/10/2020,15/10/2020,5,1.0
144631,1723566,20/10/2020,15/10/2020,5,1.0
144632,1723566,20/10/2020,15/10/2020,5,1.0
144633,1723567,20/10/2020,15/10/2020,5,1.0
144634,107891921,16/10/2020,15/10/2020,1,1.0
144635,80325,30/10/2020,15/10/2020,15,1.0
144636,6040440,30/10/2020,15/10/2020,15,1.0
144637,5100460,30/10/2020,15/10/2020,15,1.0
144638,29472728,25/11/2020,15/10/2020,41,0.5
144639,1382620,20/11/2020,15/10/2020,36,0.0
144640,38184431,07/01/2021,15/10/2020,84,0.0
144641,2216940,19/10/2020,15/10/2020,4,1.0
144642,103720,19/10/2020,15/10/2020,4,1.0
144643,208917114,30/10/2020,15/10/2020,15,1.0
144644,1938096519,23/10/2020,15/10/2020,8,1.0
144645,3154325269,23/10/2020,15/10/2020,8,1.0
144646,52668180,23/10/2020,15/10/2020,8,1.0
144647,70224240,28/10/2020,15/10/2020,13,1.0
144648,6375665,30/12/2020,15/10/2020,76,0.0
144649,12728143,07/01/2021,15/10/2020,84,0.0
144650,193248330,30/03/2021,15/10/2020,166,0.0
144651,17556103,30/10/2020,16/10/2020,14,1.0
144652,87947083,29/12/2022,16/10/2020,804,0.0
144653,67462598,23/10/2020,16/10/2020,7,1.0
144654,52668180,22/12/2020,16/10/2020,67,0.0
144655,3570000,30/10/2020,16/10/2020,14,1.0
144656,3570000,30/10/2020,16/10/2020,14,1.0
144657,3570000,30/10/2020,16/10/2020,14,1.0
144658,5950000,30/12/2020,16/10/2020,75,0.0
144659,208917114,30/11/2020,16/10/2020,45,0.0
144660,12728144,06/11/2020,16/10/2020,21,1.0
144661,70224240,30/11/2020,20/10/2020,41,0.0
144662,52668180,28/10/2020,20/10/2020,8,1.0
144663,1044586,28/12/2020,20/10/2020,69,0.0
144664,52229279,30/10/2020,20/10/2020,10,1.0
144665,445375884,28/10/2020,21/10/2020,7,1.0
144666,57641400,28/10/2020,21/10/2020,7,1.0
144667,24040500,28/10/2020,21/10/2020,7,1.0
144668,24040500,28/10/2020,21/10/2020,7,1.0
144669,13973755,28/10/2020,21/10/2020,7,1.0
144670,8732719,28/10/2020,21/10/2020,7,1.0
144671,674450,28/10/2020,21/10/2020,7,1.0
144672,828820,30/10/2020,21/10/2020,9,1.0
144673,6519671,30/10/2020,21/10/2020,9,1.0
144674,38462694,30/10/2020,21/10/2020,9,1.0
144675,28623400,30/12/2020,21/10/2020,70,0.0
144676,52229279,30/10/2020,21/10/2020,9,1.0
144677,3082551535,20/11/2020,21/10/2020,30,1.0
144678,38649671,30/10/2020,21/10/2020,9,1.0
144679,12728144,28/12/2020,21/10/2020,68,0.0
144681,52668180,28/10/2020,23/10/2020,5,1.0
144682,12728144,28/10/2020,26/10/2020,2,1.0
144683,12728144,15/01/2021,26/10/2020,81,0.0
144684,2380000,12/11/2020,26/10/2020,17,1.0
144685,7312099,06/11/2020,26/10/2020,11,1.0
144686,52229279,30/11/2020,27/10/2020,34,0.5
144687,843083348,26/11/2020,27/10/2020,30,1.0
144688,12728144,30/04/2021,28/10/2020,184,0.0
144689,50912574,12/11/2020,28/10/2020,15,1.0
144690,3643118241,12/11/2020,28/10/2020,15,1.0
144691,12728144,30/10/2020,28/10/2020,2,1.0
144692,17553196,12/11/2020,28/10/2020,15,1.0
144693,12728144,30/10/2020,28/10/2020,2,1.0
144694,12728144,30/10/2020,28/10/2020,2,1.0
144695,19516487,17/12/2020,29/10/2020,49,0.0
144696,1079405,12/11/2020,29/10/2020,14,1.0
144697,58297530,06/11/2020,29/10/2020,8,1.0
144698,6347460,06/11/2020,30/10/2020,7,1.0
144700,50912574,06/11/2020,30/10/2020,7,1.0
144701,1761200,06/11/2020,30/10/2020,7,1.0
144702,75759,06/11/2020,30/10/2020,7,1.0
144703,21415311,12/11/2020,30/10/2020,13,1.0
144704,109933878,17/12/2020,30/10/2020,48,0.0
144705,2580237,06/11/2020,30/10/2020,7,1.0
144706,47600,12/11/2020,30/10/2020,13,1.0
144707,17850,07/01/2021,30/10/2020,69,0.0
144708,1754491455,18/01/2021,30/10/2020,80,0.0
144709,190400,20/11/2020,31/10/2020,20,1.0
144710,18528,17/12/2020,31/10/2020,47,0.0
144711,2951395,06/11/2020,31/10/2020,6,1.0
144712,35112120,12/11/2020,31/10/2020,12,1.0
144713,2348765,30/11/2020,31/10/2020,30,1.0
144714,185283,06/11/2020,31/10/2020,6,1.0
144715,1028160,06/11/2020,31/10/2020,6,1.0
144716,1049937,06/11/2020,31/10/2020,6,1.0
144717,1115832280,30/11/2020,31/10/2020,30,1.0
144718,52229279,30/11/2020,31/10/2020,30,1.0
144719,40730059,20/11/2020,31/10/2020,20,1.0
144720,19311660,17/12/2020,31/10/2020,47,0.0
144721,22362031,12/11/2020,31/10/2020,12,1.0
144722,259272980,12/11/2020,31/10/2020,12,1.0
144723,40456940,06/11/2020,31/10/2020,6,1.0
144724,12728144,06/11/2020,31/10/2020,6,1.0
144725,12728144,12/11/2020,31/10/2020,12,1.0
144726,42855365,06/11/2020,31/10/2020,6,1.0
144727,1218140,06/11/2020,31/10/2020,6,1.0
144728,48679140,06/11/2020,31/10/2020,6,1.0
144729,77330080,06/11/2020,31/10/2020,6,1.0
144730,35112120,06/11/2020,31/10/2020,6,1.0
144731,35112120,06/11/2020,31/10/2020,6,1.0
144732,10354524,06/11/2020,31/10/2020,6,1.0
144733,170597,06/11/2020,31/10/2020,6,1.0
144734,494290,06/11/2020,31/10/2020,6,1.0
144735,289552,06/11/2020,31/10/2020,6,1.0
144736,4766188,12/11/2020,31/10/2020,12,1.0
144737,3010630388,20/11/2020,31/10/2020,20,1.0
144738,65960312,20/11/2020,31/10/2020,20,1.0
144739,65960312,19/11/2020,31/10/2020,19,1.0
144740,1336409554,20/11/2020,31/10/2020,20,1.0
144741,135631563958,20/11/2020,31/10/2020,20,1.0
144742,241672882356,20/11/2020,31/10/2020,20,1.0
144743,13721926667,20/11/2020,31/10/2020,20,1.0
144744,173970031,20/11/2020,31/10/2020,20,1.0
144745,1808524977,20/11/2020,31/10/2020,20,1.0
144746,840250692,20/11/2020,31/10/2020,20,1.0
144748,17556060,21/12/2020,31/10/2020,51,0.0
144749,263340900,12/11/2020,06/11/2020,6,1.0
144750,158004540,12/11/2020,06/11/2020,6,1.0
144751,140448480,12/11/2020,06/11/2020,6,1.0
144752,70224240,12/11/2020,06/11/2020,6,1.0
144753,70224240,12/11/2020,06/11/2020,6,1.0
144754,31306844,12/11/2020,06/11/2020,6,1.0
144755,35112120,30/11/2020,06/11/2020,24,1.0
144756,35112120,28/01/2021,06/11/2020,83,0.0
144757,1744591408,10/12/2020,06/11/2020,34,0.6666666666666666
144758,17556060,26/11/2020,06/11/2020,20,1.0
144759,17556060,25/11/2020,06/11/2020,19,1.0
144760,76368861,26/11/2020,06/11/2020,20,1.0
144761,119095920,25/11/2020,06/11/2020,19,1.0
144762,63257120,25/11/2020,06/11/2020,19,1.0
144763,18296920,25/11/2020,06/11/2020,19,1.0
144764,27089880,25/11/2020,06/11/2020,19,1.0
144765,9266960,25/11/2020,06/11/2020,19,1.0
144766,17556060,25/11/2020,06/11/2020,19,1.0
144767,649135319,17/11/2020,06/11/2020,11,1.0
144768,25456287,17/11/2020,06/11/2020,11,1.0
144769,59993682,30/12/2020,06/11/2020,54,0.0
144770,69722387,26/11/2020,06/11/2020,20,1.0
144771,17556060,29/12/2022,06/11/2020,783,0.0
144772,1723566,30/11/2020,10/11/2020,20,1.0
144773,1723566,30/11/2020,10/11/2020,20,1.0
144774,1723566,30/11/2020,10/11/2020,20,1.0
144775,1723567,30/11/2020,10/11/2020,20,1.0
144776,3701,30/11/2020,10/11/2020,20,1.0
144777,35112120,25/11/2020,10/11/2020,15,1.0
144778,52668180,30/11/2020,10/11/2020,20,1.0
144779,869240,30/11/2020,10/11/2020,20,1.0
144780,40660,30/11/2020,10/11/2020,20,1.0
144781,35112120,30/11/2020,10/11/2020,20,1.0
144782,35112120,30/11/2020,10/11/2020,20,1.0
144783,35112120,30/11/2020,10/11/2020,20,1.0
144784,35112120,30/11/2020,10/11/2020,20,1.0
144785,35112120,30/11/2020,10/11/2020,20,1.0
144786,17556060,25/11/2020,10/11/2020,15,1.0
144787,6144621,27/11/2020,10/11/2020,17,1.0
144788,17556060,27/11/2020,10/11/2020,17,1.0
144789,17556060,17/12/2020,10/11/2020,37,0.0
144790,17556060,27/11/2020,10/11/2020,17,1.0
144791,63640718,30/12/2020,10/11/2020,50,0.0
144792,63640718,10/12/2020,10/11/2020,30,1.0
144793,17556060,20/12/2021,10/11/2020,405,0.0
144794,38184431,25/11/2020,10/11/2020,15,1.0
144795,12728144,30/11/2020,10/11/2020,20,1.0
144796,40730059,30/11/2020,10/11/2020,20,1.0
144797,33093173,30/11/2020,10/11/2020,20,1.0
144798,22910658,30/11/2020,10/11/2020,20,1.0
144799,2545629,30/11/2020,10/11/2020,20,1.0
144800,22910658,30/11/2020,10/11/2020,20,1.0
144801,5091257,30/12/2020,10/11/2020,50,0.0
144802,20365030,30/11/2020,10/11/2020,20,1.0
144803,78914490,30/11/2020,10/11/2020,20,1.0
144804,15273772,30/11/2020,10/11/2020,20,1.0
144805,52668180,25/11/2020,10/11/2020,15,1.0
144806,554722064,08/03/2021,10/11/2020,118,0.0
144807,156687836,30/12/2020,10/11/2020,50,0.5
144808,38184431,29/01/2021,10/11/2020,80,0.0
144809,17556060,18/01/2021,10/11/2020,69,0.5
144810,14519704,30/11/2020,10/11/2020,20,1.0
144811,148591226,21/12/2020,10/11/2020,41,0.0
144812,20870820,30/03/2021,10/11/2020,140,0.0
144813,38184431,30/12/2020,10/11/2020,50,0.5
144814,70224240,27/11/2020,10/11/2020,17,1.0
144815,208917114,30/12/2020,10/11/2020,50,0.0
144816,35112120,28/12/2020,10/11/2020,48,0.0
144817,38184431,26/11/2020,10/11/2020,16,1.0
144818,38184431,26/11/2020,10/11/2020,16,1.0
144819,38184431,29/01/2021,10/11/2020,80,0.0
144820,94188262,18/02/2021,10/11/2020,100,0.5
144821,156687836,30/12/2020,10/11/2020,50,0.0
144822,50912574,27/11/2020,10/11/2020,17,1.0
144823,4472406,27/11/2020,10/11/2020,17,1.0
144824,63640718,27/11/2020,10/11/2020,17,1.0
144825,38184431,27/11/2020,10/11/2020,17,1.0
144826,894481257,15/09/2021,10/11/2020,309,0.0
144827,104458557,30/12/2020,10/11/2020,50,0.5
144828,52229279,30/11/2020,10/11/2020,20,1.0
144829,52229279,30/11/2020,10/11/2020,20,1.0
144830,52229279,30/11/2020,10/11/2020,20,1.0
144831,52229279,30/11/2020,10/11/2020,20,1.0
144832,17556060,21/12/2020,10/11/2020,41,0.0
144833,12728144,19/11/2020,10/11/2020,9,1.0
144834,17556060,18/01/2021,10/11/2020,69,0.0
144835,31306844,20/12/2021,10/11/2020,405,0.0
144837,16452222,30/11/2020,10/11/2020,20,1.0
144838,54057303,30/12/2020,10/11/2020,50,0.0
144839,7834392,27/11/2020,10/11/2020,17,1.0
144840,8711844,18/12/2020,10/11/2020,38,0.0
144841,8701398,18/12/2020,10/11/2020,38,0.0
144842,8701398,28/12/2020,10/11/2020,48,0.0
144843,208917114,30/11/2020,10/11/2020,20,1.0
144844,17556060,29/12/2022,10/11/2020,779,0.0
144845,17556060,25/11/2020,10/11/2020,15,1.0
144846,156687836,25/06/2021,10/11/2020,227,0.0
144847,156687836,25/06/2021,10/11/2020,227,0.0
144848,38184431,20/01/2021,10/11/2020,71,0.0
144849,104458557,25/06/2021,10/11/2020,227,0.0
144850,17556060,09/02/2021,10/11/2020,91,0.0
144851,31306844,28/12/2020,10/11/2020,48,0.0
144852,52668180,28/12/2020,10/11/2020,48,0.5
144853,104458557,25/06/2021,10/11/2020,227,0.0
144854,17556060,19/11/2020,10/11/2020,9,1.0
144855,17556060,22/02/2021,10/11/2020,104,0.0
144856,35112120,20/01/2021,10/11/2020,71,0.0
144857,626751342,19/01/2021,10/11/2020,70,0.0
144858,11204092,17/11/2020,10/11/2020,7,1.0
144859,52668180,17/11/2020,10/11/2020,7,1.0
144860,35112120,28/12/2020,10/11/2020,48,0.0
144861,35112120,17/11/2020,10/11/2020,7,1.0
144862,35112120,22/12/2020,10/11/2020,42,0.0
144863,105336360,17/11/2020,10/11/2020,7,1.0
144864,105336360,17/11/2020,10/11/2020,7,1.0
144865,65380720,19/11/2020,10/11/2020,9,1.0
144866,35112120,18/12/2020,10/11/2020,38,0.0
144867,70201780,17/11/2020,10/11/2020,7,1.0
144868,64192300,17/11/2020,10/11/2020,7,1.0
144869,208917114,31/12/2020,10/11/2020,51,0.0
144870,3510500,17/11/2020,10/11/2020,7,1.0
144871,52669700,17/11/2020,10/11/2020,7,1.0
144872,61979680,17/11/2020,10/11/2020,7,1.0
144873,63640718,17/11/2020,10/11/2020,7,1.0
144874,38184431,18/12/2020,10/11/2020,38,0.0
144875,38184431,18/12/2020,10/11/2020,38,0.0
144876,38184431,18/12/2020,10/11/2020,38,0.0
144877,17556060,18/01/2021,10/11/2020,69,0.0
144878,104458557,28/12/2020,10/11/2020,48,0.5
144879,17556060,28/12/2020,10/11/2020,48,0.0
144880,17556060,21/12/2020,10/11/2020,41,0.5
144882,7312099,18/12/2020,10/11/2020,38,0.0
144883,104458557,30/12/2020,10/11/2020,50,0.0
144884,38184431,29/12/2022,10/11/2020,779,0.0
144885,26741391,09/12/2020,10/11/2020,29,1.0
144886,20557444,27/11/2020,10/11/2020,17,1.0
144887,49972974,30/11/2020,10/11/2020,20,1.0
144888,21288654,26/11/2020,10/11/2020,16,1.0
144889,62680139,20/11/2020,10/11/2020,10,1.0
144890,11257226,30/11/2020,10/11/2020,20,1.0
144891,10278682,27/11/2020,10/11/2020,17,1.0
144892,21036942,30/11/2020,10/11/2020,20,1.0
144893,8961808,26/11/2020,10/11/2020,16,1.0
144894,38037112,19/11/2020,10/11/2020,9,1.0
144895,38184431,26/02/2021,11/11/2020,107,0.0
144896,17556060,10/12/2020,11/11/2020,29,1.0
144898,38184431,26/11/2020,11/11/2020,15,1.0
144899,17555673,18/12/2020,11/11/2020,37,0.5
144900,151464908,18/12/2020,11/11/2020,37,0.0
144901,13854160,10/12/2020,11/11/2020,29,1.0
144902,35112120,25/11/2020,11/11/2020,14,1.0
144903,35112120,26/11/2020,11/11/2020,15,1.0
144904,12728144,18/12/2020,11/11/2020,37,0.0
144905,12728143,18/12/2020,11/11/2020,37,0.0
144906,0,27/11/2020,11/11/2020,16,1.0
144907,0,27/11/2020,11/11/2020,16,1.0
144908,0,27/11/2020,11/11/2020,16,1.0
144909,0,27/11/2020,11/11/2020,16,1.0
144910,0,27/11/2020,11/11/2020,16,1.0
144911,0,27/11/2020,11/11/2020,16,1.0
144912,0,27/11/2020,11/11/2020,16,1.0
144913,0,27/11/2020,11/11/2020,16,1.0
144914,0,27/11/2020,11/11/2020,16,1.0
144915,38184431,25/11/2020,11/11/2020,14,1.0
144916,38184431,25/11/2020,11/11/2020,14,1.0
144917,63640718,25/11/2020,11/11/2020,14,1.0
144918,3854757,18/03/2021,11/11/2020,127,0.0
144919,208917114,30/12/2020,11/11/2020,49,0.5
144920,17556060,20/11/2020,11/11/2020,9,1.0
144921,35112120,20/11/2020,11/11/2020,9,1.0
144922,12728144,20/11/2020,11/11/2020,9,1.0
144923,35112120,20/11/2020,11/11/2020,9,1.0
144924,263841248,20/11/2020,11/11/2020,9,1.0
144925,17556060,18/12/2020,11/11/2020,37,0.0
144926,35112120,20/11/2020,11/11/2020,9,1.0
144927,59541353,30/06/2021,11/11/2020,231,0.4
144928,87780300,30/12/2020,11/11/2020,49,0.5
144929,17556060,20/12/2021,11/11/2020,404,0.0
144930,52668180,20/11/2020,11/11/2020,9,1.0
144931,135796124,30/12/2020,11/11/2020,49,0.0
144932,130573196,11/12/2020,11/11/2020,30,1.0
144933,17556060,20/11/2020,11/11/2020,9,1.0
144934,22910658,30/12/2020,11/11/2020,49,0.0
144935,35112120,20/11/2020,11/11/2020,9,1.0
144936,17556060,29/01/2021,11/11/2020,79,0.0
144937,17556060,30/11/2020,11/11/2020,19,1.0
144938,22910658,30/12/2020,11/11/2020,49,0.0
144939,35112120,20/12/2021,11/11/2020,404,0.0
144940,52668180,20/12/2021,11/11/2020,404,0.0
144941,22910658,30/12/2020,11/11/2020,49,0.0
144942,94012701,26/02/2021,11/11/2020,107,0.0
144943,22910658,29/01/2021,11/11/2020,79,0.0
144944,17556060,18/12/2020,11/11/2020,37,0.0
144945,17556060,11/10/2021,11/11/2020,334,0.0
144946,63640718,20/11/2020,11/11/2020,9,1.0
144947,38184431,18/12/2020,11/11/2020,37,0.0
144948,22910658,30/03/2021,11/11/2020,139,0.0
144949,26334080,18/02/2021,11/11/2020,99,0.0
144950,52229279,30/12/2020,11/11/2020,49,0.3333333333333333
144951,115948998,25/01/2021,11/11/2020,75,0.0
144952,40738838,25/01/2021,11/11/2020,75,0.0
144953,35112120,28/06/2021,11/11/2020,229,0.0
144954,52668180,18/12/2020,11/11/2020,37,0.5
144955,17556060,20/01/2021,11/11/2020,70,0.0
144956,17556060,20/01/2021,11/11/2020,70,0.0
144957,38184431,20/11/2020,11/11/2020,9,1.0
144958,35112120,29/12/2022,11/11/2020,778,0.0
144959,17556060,20/12/2021,11/11/2020,404,0.0
144960,35112120,20/11/2020,11/11/2020,9,1.0
144961,38184431,20/12/2021,11/11/2020,404,0.0
144962,63640718,20/11/2020,11/11/2020,9,1.0
144963,208917114,30/12/2020,11/11/2020,49,0.5
144964,63640718,25/08/2021,11/11/2020,287,0.0
144965,12535286,22/12/2020,11/11/2020,41,0.5
144966,156687836,29/01/2021,11/11/2020,79,0.0
144967,52668180,20/12/2021,11/11/2020,404,0.0
144968,156687836,30/11/2020,11/11/2020,19,1.0
144969,38184431,07/01/2021,11/11/2020,57,0.0
144970,35112120,30/11/2020,11/11/2020,19,1.0
144971,35112120,20/12/2021,11/11/2020,404,0.0
144972,52668180,09/02/2021,11/11/2020,90,0.0
144973,35112120,18/12/2020,11/11/2020,37,0.0
144974,35112120,20/11/2020,11/11/2020,9,1.0
144975,1079315,19/11/2020,11/11/2020,8,1.0
144976,63640718,30/11/2020,11/11/2020,19,1.0
144977,166660,10/12/2020,11/11/2020,29,1.0
144978,52668180,30/11/2020,11/11/2020,19,1.0
144979,35112120,10/12/2020,11/11/2020,29,1.0
144980,35112120,10/12/2020,11/11/2020,29,1.0
144981,35112120,10/12/2020,11/11/2020,29,1.0
144982,35112120,10/12/2020,11/11/2020,29,1.0
144983,208917114,30/12/2020,11/11/2020,49,0.5
144984,65960177,26/02/2021,11/11/2020,107,0.0
144985,14770184,30/12/2020,11/11/2020,49,0.0
144986,35112102,30/12/2020,11/11/2020,49,0.5
144987,35112102,30/12/2020,11/11/2020,49,0.5
144988,50912574,09/12/2020,11/11/2020,28,1.0
144989,335533747,30/11/2020,11/11/2020,19,1.0
144990,375416551,30/12/2020,11/11/2020,49,0.5
144991,5181988,30/11/2020,11/11/2020,19,1.0
144992,56076518,30/12/2020,11/11/2020,49,0.0
144993,31853832,30/12/2020,11/11/2020,49,0.0
144994,115946989,28/12/2020,11/11/2020,47,0.5
144995,12728144,17/11/2020,11/11/2020,6,1.0
144996,12728144,17/11/2020,11/11/2020,6,1.0
144997,63640718,23/12/2020,11/11/2020,42,0.0
144998,31306844,30/11/2020,11/11/2020,19,1.0
144999,17556060,10/12/2020,11/11/2020,29,1.0
145000,17556060,26/11/2020,11/11/2020,15,1.0
145001,35112120,26/11/2020,11/11/2020,15,1.0
145002,17556060,28/12/2020,11/11/2020,47,0.0
145004,35112120,26/11/2020,11/11/2020,15,1.0
145005,35112120,26/11/2020,11/11/2020,15,1.0
145006,38184431,09/12/2020,11/11/2020,28,1.0
145007,57452206,21/12/2020,11/11/2020,40,0.0
145008,15668784,21/12/2020,11/11/2020,40,0.0
145009,7636886,28/12/2020,11/11/2020,47,0.0
145010,12728144,31/12/2020,11/11/2020,50,0.0
145011,12728143,31/12/2020,11/11/2020,50,0.0
145012,43525458,10/12/2020,11/11/2020,29,1.0
145013,14885345,30/12/2020,11/11/2020,49,0.0
145014,207580044,31/05/2021,11/11/2020,201,0.0
145015,4073884,30/11/2020,11/11/2020,19,1.0
145016,15668784,30/11/2020,11/11/2020,19,1.0
145017,20338008,30/12/2020,11/11/2020,49,0.5
145018,17556060,17/12/2020,11/11/2020,36,0.5
145019,219659475,19/11/2020,11/11/2020,8,1.0
145020,501510290,19/11/2020,11/11/2020,8,1.0
145021,85423129,19/11/2020,11/11/2020,8,1.0
145022,35112120,20/11/2020,11/11/2020,9,1.0
145023,35112120,20/11/2020,11/11/2020,9,1.0
145024,35112120,20/11/2020,11/11/2020,9,1.0
145025,17556060,30/03/2021,11/11/2020,139,0.0
145026,17556060,30/03/2021,11/11/2020,139,0.0
145027,17556060,12/03/2021,11/11/2020,121,0.5
145028,15668924,16/02/2021,11/11/2020,97,0.5
145029,2611465,19/11/2020,11/11/2020,8,1.0
145030,26114639,19/11/2020,11/11/2020,8,1.0
145031,12728144,19/11/2020,11/11/2020,8,1.0
145032,18280248,19/11/2020,11/11/2020,8,1.0
145033,2611465,19/11/2020,11/11/2020,8,1.0
145034,2611461,19/11/2020,11/11/2020,8,1.0
145035,38184431,20/11/2020,11/11/2020,9,1.0
145036,156687836,18/12/2020,11/11/2020,37,0.5
145037,52668180,10/12/2020,11/11/2020,29,1.0
145038,17556060,10/12/2020,11/11/2020,29,1.0
145039,52668180,10/05/2021,11/11/2020,180,0.0
145040,17556060,10/12/2020,11/11/2020,29,1.0
145041,52668180,17/11/2021,11/11/2020,371,0.0
145042,35112120,09/02/2021,11/11/2020,90,0.0
145043,35112120,30/12/2020,11/11/2020,49,0.0
145044,208917114,28/12/2020,11/11/2020,47,0.0
145045,209961657,11/02/2021,11/11/2020,92,0.0
145046,105336360,20/11/2020,11/11/2020,9,1.0
145047,24690580,20/11/2020,11/11/2020,9,1.0
145048,24690580,20/11/2020,11/11/2020,9,1.0
145049,208917114,30/11/2020,11/11/2020,19,1.0
145050,105336360,19/11/2020,11/11/2020,8,1.0
